text	url
I've only seen half of @AmericanFilm Top 10 so far (Coda, Dune, King Richard, The Power Of The Dog, tick tick Boom!), but glad to see Coda on there!  I wish C'mon C'mon made it.  I appreciate the work that went in to Dune, but truth be told I enjoyed The Last Duel more. https://t.co/A15OkRevbh	https://twitter.com/i/web/status/1468675565246816260
I agree, I’ve seen Coda, Dune, Tick Tick Boom anx King Richard and they’re all great. https://t.co/pRq8uyAGTI	https://twitter.com/i/web/status/1468675460150214656
Apparel straight from the creative minds of  s-creation’https://t.co/6MKN16R5Ar #nickiminaj #nba #ghostbusters #eternals  #kingrichard   #hannah #jojosiwa #dancingwiththestars #bmf #powerghost #starz #VirgilAbloh  #AmazonPrime #Dopesick #Batwoman  #Hellbound #OffWhite  #Blackswan https://t.co/wucRxjVUYe	https://twitter.com/i/web/status/1468675377102999565
AFI’s top 10 films of 2021:  Coda Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog tick, tick…BOOM! The Tragedy of Macbeth West Side Story	https://twitter.com/i/web/status/1468673829203501058
This king Richard movie really good af	https://twitter.com/i/web/status/1468672205047443460
Review: 'King Richard' #culture #film https://t.co/4m6Yo0sznA	https://twitter.com/i/web/status/1468671996842201088
"""Talent you have naturally...  Skills only develop by hours and hours and hours of beating on your craft.""   - Will Smith  #amwriting #creativity #WillSmith #KingRichard https://t.co/nGGpZrg6xh"	https://twitter.com/i/web/status/1468671730830950401
King Richard . 👑 🎾 🎥 💫 @ The Tennis Courts https://t.co/rYo3kS4sVi	https://twitter.com/i/web/status/1468671704767471618
I know some of these are fine (even good!) but thinking about a Best Picture lineup with like Belfast, King Richard, Being the Ricardos and Don’t Look Up when the International Feature lineup is like A Hero, Worst Person in the World, Drive My Car, Flee, and Titane is so bleak	https://twitter.com/i/web/status/1468670922160812032
AFI's TOP FLICKS  “CODA” (Apple) “Don’t Look Up” (Netflix) “Dune” (WB) “King Richard” (WB) “Licorice Pizza” (MGM/UA) “Nightmare Alley” (Searchlight) “The Power of the Dog” (Netflix) “Tick, Tick…Boom!” (Netflix) “The Tragedy of Macbeth” (A24) “West Side Story” (20th Century)	https://twitter.com/i/web/status/1468670853411790848
King Richard was far too long and the pacing was all over the place. Some of the tennis scenes were far too long and detailed. That said, I really enjoyed the film and the acting was sensational. Aunjanue Ellis, Will Smith, and Saniyya Sidney were all absolutely fantastic.	https://twitter.com/i/web/status/1468670800672735244
Segundo o American Film Institute, os melhores filmes do ano são:  - CODA - #DontLookUp - Duna - King Richard  - Licorice Pizza - Nightmare Alley - The Power of the Dog - Tick, tick… BOOM! - The Tragedy of Macbeth - West Side Story https://t.co/KWKXSt8XAb	https://twitter.com/i/web/status/1468670032393687040
King Richard is a great movie	https://twitter.com/i/web/status/1468669785495928832
King Richard 10/10	https://twitter.com/i/web/status/1468669531639861252
The American Film Institute’s 10 best films of the year:  ‘Coda’ ‘Dune’ ‘King Richard’ ‘Licorice Pizza’ ‘Don’t Look Up’ ‘West Side Story’ ‘Nightmare Alley’ ‘tick, tick… BOOM!’ ‘The Power of the Dog’ ‘The Tragedy of Macbeth’ https://t.co/gluHJeMuND	https://twitter.com/i/web/status/1468669201355350027
Going to go watch King Richard today or tomorrow..	https://twitter.com/i/web/status/1468668799410847748
Hosting my first ever Twitter Space at 12:00 pm pst to talk about the AFI Top 10 that includes #Dune, #WestSideStory #CODA #TickTickBoom #KingRichard &amp; more  Join me to talk about what this means to the #Oscars race #FilmTwitter #Movies #HaloInfinite #GTA6 #Hawkeye #AcademyAwards https://t.co/FZiJxKdNS6	https://twitter.com/i/web/status/1468668791710117888
‘The Harder They Fall,’ ‘King Richard,’ ‘Respect’ Lead African American Film Critics’ Top 10 https://t.co/RfucaHOCZa	https://twitter.com/i/web/status/1468667994159017988
My #Oscars rankings so far:  #KingRichard   96% #Spencer   87% #Belfast 85% #Dune 78% #ThePowerOfTheDog 72% #HouseOfGucci   20%	https://twitter.com/i/web/status/1468667528595623943
‘The Harder They Fall,’ ‘#KingRichard,’ ‘Respect’ Lead African American Film Critics’ Top 10 https://t.co/3TaEvMNQCl https://t.co/0gAuLxX3ZG	https://twitter.com/i/web/status/1468667496735465472
Finally watched ShangChi. Next up, King Richard.	https://twitter.com/i/web/status/1468667385506938886
Atentos, Top 10 del año para el American Film Institute #AFIAWARDS   CODA  Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick, Tick… Boom! The Tragedy of Macbeth West Side Story	https://twitter.com/i/web/status/1468666391620374529
King Richard is must see	https://twitter.com/i/web/status/1468666227442823177
El Instituto Americano de Cine (AFI) anunció las mejores películas de 2021: CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY  Premios especiales:  BELFAST SQUID GAME SUMMER OF SOUL https://t.co/RzgmtdqaCd	https://twitter.com/i/web/status/1468665989067943947
Will smith getting an Oscar for King Richard.	https://twitter.com/i/web/status/1468665766736109571
belfast &gt; the power of the dog &gt; west side story &gt; licorice pizza &gt; dune &gt; king richard &gt; tick tick boom &gt; coda &gt; don't look up &gt; nightmare alley  na ordem do mais safe pro mais in danger, essa seria minha aposta hoje pros 10 indicados a melhor filme no oscar	https://twitter.com/i/web/status/1468665536955523080
This year's #AFIAWARDS honorees, with Metascores:  CODA [75] Don't Look Up [51] Dune [74] King Richard [76] Licorice Pizza [90] Nightmare Alley [68] The Power of the Dog [88] tick, tick...BOOM! [74] The Tragedy of Macbeth [89] West Side Story [86]  More at https://t.co/E5hIO5wm9q	https://twitter.com/i/web/status/1468664939703373827
"O AFI (American Film Institute) anunciou os 10 melhores filmes de 2021:   “CODA”  “Don’t Look Up”  “Dune”  “King Richard”  “Licorice Pizza”  “Nightmare Alley”  “The Power of the Dog”  “Tick, Tick … Boom!”  “The Tragedy of Macbeth”  “West Side Story”  Menção honrosa: ""Belfast"""	https://twitter.com/i/web/status/1468664525239074817
#AFI top 10 movies of the year: CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick…BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468664415440412677
We’re still a ways away, but I think there are 6 best picture locks. Belfast, Dune, King Richard, Licorice Pizza, Power of the Dog, and West Side Story. The 4 remaining spots are totally up in the air. And of the 6 locks, I don’t think there’s a clear frontrunner. Exciting stuff.	https://twitter.com/i/web/status/1468664345584287745
King Richard movie is amazing🔥🔥	https://twitter.com/i/web/status/1468663701431537664
Os filmes que conseguiram entrar em ambas as listas de melhores do ano do National Board of Review (NBR) e American Film Institute (AFI) foram:  • Don't Look Up • Dune • King Richard • Licorice Pizza • Nightmare Alley • The Tragedy of Macbeth • West Side Story https://t.co/G6gf9xvJTm	https://twitter.com/i/web/status/1468663686835445768
So, Don't Look Up, Dune, King Richard, Nightmare Alley, The Tragedy of Macbeth West Side Story, Licorice Pizza, and Belfast (through AFI’s special award) are 8, what’s 10? POTD and CODA for me, with NA or Macbeth missing possibly for Cyrano or TTB	https://twitter.com/i/web/status/1468663323398840333
LISTA: American Film Institute (AFI) divulga seu Top 10 de Melhores Filmes de 2021. 🎬  CODA Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power Of The Dog tick, tick… BOOM! The Tragedy Of Macbeth West Side Story https://t.co/km0VsxoURF	https://twitter.com/i/web/status/1468662765174894595
AFI Awards nombra a #DontLookUp en su top 10 de las películas de año ☄️❤️   CODA  Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick, Tick… Boom! The Tragedy of Macbeth West Side Story https://t.co/VlnNWhVn4H	https://twitter.com/i/web/status/1468662587726315520
Mostly similar. My current predictions:   BELFAST KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG SPENCER THE TRAGEDY OF MACBETH WEST SIDE STORY https://t.co/SvobIQF0Fk	https://twitter.com/i/web/status/1468662388983353346
Dear #WhiskySanta, please may you put @45WDistillers King Richard III Gin from @MasterofMalt under my tree? I've been really good this year! https://t.co/0TrQL0cUoL	https://twitter.com/i/web/status/1468662384143310856
El AFI (@AmericanFilm Institute) acaba de lanzar su Top 10 de películas del 2021:   - CODA - Don't Look Up - Dune - King Richard  - Licorice Pizza - Nightmare Alley - The Power of the Dog - tick, tick... BOOM - The Tragedy of Macbeth  - West Side Story https://t.co/4YMtdVhQkD	https://twitter.com/i/web/status/1468662381429542917
#AFI, el instituto americano de cine ha anunciado sus películas favoritas de 2021:  Coda Don't Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power Of The Dog Tick, Tick… BOOM! The Tradegy Of Macbeth West Side Story  Mención especial a: Belfast y Summer of Soul https://t.co/pcT1AD3aIi	https://twitter.com/i/web/status/1468662186256052224
King Richard was actually a good movie. 8/10	https://twitter.com/i/web/status/1468661707736334338
El AFI (American Film Institute) anunció su influyente Top 10 del 2021:  CODA Don't Look Up Dune King Richard  Licorice Pizza Nightmare Alley The Power of the Dog tick, tick... BOOM The Tragedy of Macbeth  West Side Story   Premio Especial: Belfast Summer of Soul https://t.co/aeqJmnhPUp	https://twitter.com/i/web/status/1468661284447170560
"""The Harder They Fall,' 'King Richard,' 'Respect' lead African American Film Critics Association's Top 10 for 2021   @theaafca https://t.co/MQodv6IjfQ"	https://twitter.com/i/web/status/1468661189794312200
AFI’s Top 10 movies of the Year  “Coda” “Don’t Look Up” “Dune” “King Richard” “Licorice Pizza” “Nightmare Alley” “The Power of the Dog” “Tick Tick Boom” “The Tragedy of Macbeth” “West Side Story”  Via @AmericanFilm: https://t.co/CogwqMYhCJ https://t.co/YdJJigV8UY	https://twitter.com/i/web/status/1468661120974139399
Os Melhores filmes do Ano homenageados no American Film Institute (AFI).  • CODA • Don’t Look Up • Dune • King Richard • Licorice Pizza • Nightmare Alley • The Power Of The Dog • tick, tick… BOOM! • The Tragedy Of Macbeth • West Side Story https://t.co/RcBTtaBKmo	https://twitter.com/i/web/status/1468661111096590336
"Listen to ""What you Watching: -Dexter -Mayor of Kingstown -Hit Monkey -King Richard -Succession -Silent Knight -Wheel of Time -Hawkeye -House of Gucci"". ⚓ https://t.co/myaHIhOtrA"	https://twitter.com/i/web/status/1468661055391948807
#AFI just announced their Top 10 of the year which are   CODA Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power Of The Dog Tick Tick Boom The Tragedy Of MacBeth  West Side Story	https://twitter.com/i/web/status/1468661054595117058
Massive congrats to everyone on Dune, King Richard, Hacks, Maid, Mare of Easttown, Succession, Ted Lasso, and The White Lotus! #AFIAwards https://t.co/7ow5lzOH6f	https://twitter.com/i/web/status/1468661010814799872
Loved watching King Richard - story about the Williams sisters. I didn't understand how much Venus paved the way for Serena! Would love to see another film more focused on the goat (Serena) though #SportsTeam21 #ILikeSportsTeam21	https://twitter.com/i/web/status/1468660983522549767
Quiero ver Titane, Last Night in Soho y King Richard	https://twitter.com/i/web/status/1468660781667520514
Don't Look Up, Dune, King Richard, Licorice Pizza, The Power of the Dog, The Tragedy of Macbeth y West Side Story afianzan aún su carrera para los Oscars.   tick, tick… BOOM! y Nightmare Alley están cerca.	https://twitter.com/i/web/status/1468660374136360963
Les 10 meilleurs films de l'année selon l'American Film Institute:  Coda Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog tick, tick … Boom! The Tragedy of Macbeth  West Side Story	https://twitter.com/i/web/status/1468660229361614855
I dreamt that I was watching a show where Will Smith played a basketball coach and had a weird accent and honestly? I loved King Richard but this was even better.	https://twitter.com/i/web/status/1468660038499647489
#AFI’s Top 10 Films of 2021 Include ‘#Dune,’ ‘#KingRichard’ and ‘#ThePoweroftheDog’ https://t.co/RAjhduTMVg https://t.co/2208Nd1E0J	https://twitter.com/i/web/status/1468660002281836544
“King Richard” there we go .. https://t.co/OEpzwfYF3l	https://twitter.com/i/web/status/1468659969709035520
Movie night tonight? #Eternals #GhostbustersAfterlife #Clifford #HouseOfGucci #KingRichard #SwordArtOnlineProgressive https://t.co/G3d19pg7lL	https://twitter.com/i/web/status/1468659911085068288
#AFI Top 10 Movies of the Year: CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468659906572177412
Here are AFI's picks for the top 10 movies of the year: https://t.co/zsKTuF4Zcy  “Coda” “Don’t Look Up” “Dune” “King Richard” “Licorice Pizza” “Nightmare Alley” “The Power of the Dog” “Tick Tick Boom” “The Tragedy of Macbeth” “West Side Story” https://t.co/4RluVfZhJZ	https://twitter.com/i/web/status/1468659896023461891
Las 10 mejores películas del año según el American Film Institute:  CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY https://t.co/EllbtiWTA0 https://t.co/HmMQ1RbxL0	https://twitter.com/i/web/status/1468659884254285825
Films that landed on both NBR and AFI top 10 lists:  Don't Look Up, Dune, King Richard, Nightmare Alley, The Tragedy of Macbeth and West Side Story.	https://twitter.com/i/web/status/1468659856559132672
Estas son las 10 mejores películas del año según American Film Institute (#AFI): CODA DON'T LOOK UP! DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick,tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468659759633076233
AFI’s TOP 10 FILMS OF 2021  CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY  AFI SPECIAL AWARD BELFAST SUMMER OF SOUL (…OR, WHEN THE REVOLUTION COULD NOT BE TELEVISED) #AFIAwards	https://twitter.com/i/web/status/1468659713223143429
AFI Top 10 Films of 2021: 'CODA,' King Richard,' 'tick, tick...BOOM!' and more https://t.co/J0ok5AplKy	https://twitter.com/i/web/status/1468659461082562567
‘King Richard’, ‘The Power Of The Dog’, ‘Coda’ among AFI Awards recipients https://t.co/o6DHAoTMJH https://t.co/DCbuYnImGY	https://twitter.com/i/web/status/1468659309101805568
RUMBO A LA ESTATUILLA:  #AFIAwards   CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY  AFI SPECIAL AWARD BELFAST SUMMER OF SOUL. #FilmTwitter #RumboALaEstatuilla13 https://t.co/kre5n7VB8T	https://twitter.com/i/web/status/1468659262297681923
Watching KING RICHARD brings back so many memories. I remember how Venus and Serena not only dominated the game in the early days but had all these white folks befuddled cause they got beat by Black folks playing it *their* way which was different (but superior).	https://twitter.com/i/web/status/1468659259164569612
YASS! Reservation Dogs won an AFI Award. Tick, Tick ... Boom!, Dune, King Richard, Nightmare Alley and Don't Look Up among AFI Awards Top Ten.  https://t.co/zfqkf1u2CD via @variety @ByClaytonDavis	https://twitter.com/i/web/status/1468659157951660033
Pues ya tenemos Top 10 de los #AFI:  CODA DON'T LOOK UP! DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick,tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468659110287663104
I rated King Richard (2021) 10/10  #IMDb  https://t.co/DEH6vhjnR6	https://twitter.com/i/web/status/1468659096635248642
THEATRICAL REVIEW: Will Smith back atop the A-list with Oscar-worthy King Richard https://t.co/YPQiZiJu9R	https://twitter.com/i/web/status/1468659005061009427
AFI Awards: Top Films and Shows Include ‘Dune,’ ‘The Power of the Dog’ and ‘Schmigadoon!’   https://t.co/qEiEbpbOaP @Variety   #AFIAwards #Dune #TickTickBoom #Schmigadoon #WestSideStory #NightmareAlley #CODA #ThePowerOfTheDog #KingRichard #LicoricePizza https://t.co/sBkn4VnsuE	https://twitter.com/i/web/status/1468658929630527490
#AFI Top 10 has just announced:  CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY  AFI SPECIAL AWARD BELFAST SUMMER OF SOUL (...OR, WHEN THE REVOLUTION COULD NOT BE TELEVISED) https://t.co/4aISmpcKaI	https://twitter.com/i/web/status/1468658778874662914
AFI Awards name their Movies of the Year:  CODA  Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick, Tick… Boom! The Tragedy of Macbeth West Side Story https://t.co/F7wzFjj2bD	https://twitter.com/i/web/status/1468658765071364110
AFI MOVIES OF THE YEAR  CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY https://t.co/WFyv20xKKU	https://twitter.com/i/web/status/1468658468827516931
Os homenageados como Melhor Filme do Ano pelo American Film Institute (AFI) 2021 foram:  • CODA • #DontLookUp • Duna • #KingRichard  • Licorice Pizza • Nightmare Alley • The Power of the Dog • Tick, tick… Boom! • The Tragedy of Macbeth • West Side Story https://t.co/4rIfqfJNc1	https://twitter.com/i/web/status/1468658125112807436
KING RICHARD $107k Monday $169k Tuesday $13.7M Total (North America) #KingRichard #BoxOffice	https://twitter.com/i/web/status/1468658015221915648
TOP 10 de 2021 para el American Film Institute (AFI):  Coda Don't Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick Tick Boom The Tragedy of Macbeth West Side Story  Special Award: Belfast Squid Game Summer of Soul  #AFI	https://twitter.com/i/web/status/1468657990475649032
#AFI HAS SPOKEN! The Top 10 Films of 2021… (Nightmare Alley serviced!)   AFI MOVIES OF THE YEAR  CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468657793687187459
American Film Institute’s Top 10 of 2021: CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG TICK, TICK… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY  Special Award goes to BELFAST and SUMMER OF SOUL. https://t.co/EGEEgy32W7	https://twitter.com/i/web/status/1468657644068118529
Os dez filmes do ano para o @AmericanFilm Institute:   CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468657631741030401
I'm glad I watched King Richard today, that man knew the value of what he had and he didn't let anyone play hard ball with him	https://twitter.com/i/web/status/1468657493924589568
Official #AFI Top 10 Announced: CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY  AFI SPECIAL AWARD BELFAST SUMMER OF SOUL (...OR, WHEN THE REVOLUTION COULD NOT BE TELEVISED)	https://twitter.com/i/web/status/1468657391092715522
AFI MOVIES OF THE YEAR CODA DON’T LOOK UP DUNE  KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick… BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY https://t.co/0JwXf8REGk	https://twitter.com/i/web/status/1468657366702899202
Watching King Richard and Fitz looking mighty good in these shorts. Love this sexy ass old man. https://t.co/5dGG4SktRi	https://twitter.com/i/web/status/1468657301947138052
AFI’s list of the top 10 films of the year just came out. How similar to the Best Picture lineup of 10 do you think it will be?  CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468656849046016002
#Dune, #KingRichard, #ThePoweroftheDog and #WestSideStory are among the films on the American Film Institute’s Top 10 list for 2021 https://t.co/smCa6Vpqdz	https://twitter.com/i/web/status/1468656708964737038
Overall, says Carsten, #KingRichard is a solid and, given the almost two and a half hours running time, reasonably well-paced and effective sports biopic:  https://t.co/1lg3tjICmp  #film #review #nowplaying #incinemas @FlawInTheIris https://t.co/urhekazXvq	https://twitter.com/i/web/status/1468656629780467713
African American Film Critics Top 10 Films Led By ‘The Harder They Fall’, #RespectMovie, ‘King Richard’ https://t.co/PGzjNkno8k via @Deadline	https://twitter.com/i/web/status/1468656558804504592
Finally watching King Richard.   Serena: “We got a coach”  Me immediately: https://t.co/yJja2fjtds	https://twitter.com/i/web/status/1468655565404471300
Apostas atualizadas da equipe do Next Best Picture para Melhor Atriz Coadjuvante no Oscar 2022:  1. Ariana DeBose - West Side Story 2. Caitríona Balfe - Belfast 3. Aunjanue Ellis - King Richard 4. Kirsten Dunst - The Power of the Dog 5. Ruth Negga - Passing https://t.co/cw7V099F8c	https://twitter.com/i/web/status/1468655198528847873
King Richard (2021) ★★★★★★★★★★ https://t.co/vLlLqKtptL #trakt	https://twitter.com/i/web/status/1468655024213532675
Watching King Richard and I got so many questions lol.	https://twitter.com/i/web/status/1468654425044656141
Just finished watching the movie “King Richard”. So inspiring. My only wish is that I leave Nigeria.	https://twitter.com/i/web/status/1468654266428661763
You’ve gotta be pretty brave to take a ride on a pumpkin #KingRichard	https://twitter.com/i/web/status/1468654073901719554
Cried all the way throughout King Richard.	https://twitter.com/i/web/status/1468653639665434630
My AFI predictions: •CODA •C’mon C’mon •Don’t Look Up •Dune •King Richard •The Last Duel •Licorice Pizza •The Power of the Dog •Tick, Tick…Boom •West Side Story	https://twitter.com/i/web/status/1468652711243563014
The greatest sports movies of all time: - Moneyball - Cars - Creed - Remember the Titans - King Richard	https://twitter.com/i/web/status/1468651558892191744
“The film is filled with Black pride, commitment faith and family. This was a team effort, from both parents and children, each doing their part. They worked seamlessly as a single force-and one to be reckoned with.”   - Maryam Ismail  #WEOC #KingRichard   https://t.co/BhQIr6hGdB	https://twitter.com/i/web/status/1468650746325393414
Initial 2021 favorite movie lists:  Award Contender Movies (in order): - Dune - Judas and the Black Messiah - King Richard  Fun Movies (no order): - Free Guy - The Harder They Fall - Nobody - Shang Chi [honorable mention] Godzilla vs Kong  Kids Movie: - Raya and the Last Dragon	https://twitter.com/i/web/status/1468650543820296195
king richard was very good 👍🏿	https://twitter.com/i/web/status/1468649661833441287
AFI Top 10 predictions:  C’mon C’mon CODA Dune House of Gucci King Richard The Last Duel Licorice Pizza The Power of the Dog tick, tick… BOOM! West Side Story  Spoilers: Don't Look Up, Red Rocket  Special mention: Belfast	https://twitter.com/i/web/status/1468648443614662656
Will Smith Admitted One Essential Truth During ‘King Richard’ Interview: ‘Girls Are Really Different Than Boys’ https://t.co/IbvZSdnbok	https://twitter.com/i/web/status/1468646299226583050
Still ain’t seen King Richard yet	https://twitter.com/i/web/status/1468646211192344579
Here is List of the 10 Best Films of the Year for @theaafca  1. The Harder They Fall 2. King Richard 3. Respect 4. The Tragedy of Macbeth  5. Passing 6. Belfast 7. Who We Are  8. House of Gucci 9. The Power of the Dog 10. West Side Story https://t.co/MDvvIMqe8p	https://twitter.com/i/web/status/1468646134084161536
I think we need a part 2 to King Richard...	https://twitter.com/i/web/status/1468645789710835714
King Richard https://t.co/OoSWdleV5K	https://twitter.com/i/web/status/1468645524718993410
King Richard is a must watch soooooo good	https://twitter.com/i/web/status/1468644959393824769
I finished watching King Richard (2021) on HBO Max today. It was a great movie with Will Smith. https://t.co/dSoOBhX8FL	https://twitter.com/i/web/status/1468644939248635907
AFI Top 10 Predictions:  C'MON C'MON CODA DUNE IN THE HEIGHTS KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick...BOOM! WEST SIDE STORY https://t.co/XKFlF9Bb47	https://twitter.com/i/web/status/1468644292969254930
AFI Predictions  West Side Story The Power of the Dog Dune King Richard Licorice Pizza Tick Tick Boom CODA C’mon C’mon Being the Ricardos Red Rocket	https://twitter.com/i/web/status/1468644114476457993
OG aunt Viv said the only and first Will Smith movie she seen was King Richard 😂😂😂😂 she hated bro guts	https://twitter.com/i/web/status/1468643508219039748
I didn’t say no such thing as oppression.   I say it is unhelpful to go on about it all the time around kids because they will internalise it and they will think the world is against them.  Far better to empower them with skills. See the film King Richard! ✊🏾 https://t.co/zHwnxBGuLr	https://twitter.com/i/web/status/1468642474256121862
I am changing my AFI top 10 predictions because I cannot make up my mind  West Side Story The Power of the Dog Dune King Richard Licorice Pizza Tick Tick Boom CODA C’mon C’mon The Last Duel Nightmare Alley	https://twitter.com/i/web/status/1468642084353679372
Lista: #AAFCA Top 10 Filmes de 2021:  1. The Harder They Fall 2. King Richard 3. Respect  4. The Tragedy of Macbeth  5. Passing  6. Belfast  7. Who We Are  8. House of Gucci 9. The Power of the Dog 10. West Side Story https://t.co/VEG1JKs01g	https://twitter.com/i/web/status/1468642080704638994
I need to go see King Richard	https://twitter.com/i/web/status/1468641196293734404
AFI Top 10 Previsioni via me:  C'mon C'mon Coda Dune House of Gucci/The Last Duel King Richard Nightmare Alley Licorice Pizza The power of the dog Tick, Tick Boom West Side Story  Menzione speciale a Belfast	https://twitter.com/i/web/status/1468640901685784576
If you haven’t seen King Richard yet, this is your sign to. 10/10. Probably my favorite movie of the year.	https://twitter.com/i/web/status/1468640689525342213
Made in Italy is a great movie! 👍🏼  don’t sleep on Dante’s Peak!! such a fantastic 90s disaster movie that still holds up today! 🌋 watch it if you’ve never seen it!   Eye in the Sky was frustrating 😤  King Richard is fantastic!! Even if you’re not into 🎾 it’s a great story!	https://twitter.com/i/web/status/1468640452421300224
AFI Top 10 Predictions:  C’MON C’MON CODA DON’T LOOK UP DUNE IN THE HEIGHTS KING RICHARD LICORICE PIZZA THE POWER OF THE DOG TICK, TICK… BOOM! WEST SIDE STORY  Special Mention: BELFAST https://t.co/wyns6MqcC1	https://twitter.com/i/web/status/1468639820339576835
Maan that King Richard movie 🙌🏽 A story that needs to be told. https://t.co/ow3S0NmWkN	https://twitter.com/i/web/status/1468639790023290883
We just started King Richard and my dad is already on the couch snoring 😴😂	https://twitter.com/i/web/status/1468639172630093824
“King Richard” is one of the best films of the year, one of the best sports films I’ve ever seen, and one of the best performances of @willsmith ‘s career. Really wonderful movie w/ a great cast. See it. #kingrichard #willsmith #venusandserena	https://twitter.com/i/web/status/1468638319781113858
my last week of first time content consumption has been…incredible?  •Get Back •Licorice Pizza •The Power of the Dog •King Richard •The Rescue •14 Peaks •Listening to Kenny G •Six by Sondheim •Curb •Succession •Rome (s1) •Oz (s1) •Selling Sunset (s4) •Tinderbox	https://twitter.com/i/web/status/1468638224612483074
Can I be the first to pitch the idea of a Lavar Ball version of “King Richard”	https://twitter.com/i/web/status/1468637970517442578
"I'm announcing today that Will Smith as Richard Williams in ""King Richard"" is the official ""Fit of 2022."" I've ordered six pairs of these shorts and I encourage you to do the same. Thank you and have a good day. https://t.co/tWOI1XTwZr"	https://twitter.com/i/web/status/1468637959016570884
Here are @theaafca's Top 10 films of the year:  ➡️ The Harder They Fall ➡️ King Richard ➡️ Respect ➡️ The Tragedy of Macbeth ➡️ Passing ➡️ Belfast ➡️ Who We Are ➡️ House of Gucci ➡️ The Power of the Dog ➡️ West Side Story https://t.co/H80gt992bG	https://twitter.com/i/web/status/1468637926472884227
